mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.06078712145487467,0.017620839488132704,0.0046244462331136065,0.00017578218086019754,0.6,0.01,5,30,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 30, 'subsample': 0.6}",0.9979854955680902,0.9991938734381298,0.9991938734381298,0.9987910808147834,0.0005696347907604951,23
0.055482943852742515,0.023330344731605192,0.004358450571695964,0.0002648310200588571,0.6,0.01,5,30,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 30, 'subsample': 0.8}",0.9979854955680902,0.9991938734381298,0.9991938734381298,0.9987910808147834,0.0005696347907604951,23
0.06853636105855306,0.0041585903819770014,0.00506893793741862,0.00023955284620759716,0.6,0.01,5,50,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.6}",0.9979854955680902,0.9991938734381298,0.9991938734381298,0.9987910808147834,0.0005696347907604951,23
0.06183815002441406,0.0012978067833260625,0.00462953249613444,6.274844044513107e-05,0.6,0.01,5,50,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.8}",0.9979854955680902,0.9991938734381298,0.9991938734381298,0.9987910808147834,0.0005696347907604951,23
0.047619899113972984,0.0011916345721913102,0.004946549733479817,0.0006567691267756058,0.6,0.01,7,30,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 30, 'subsample': 0.6}",0.9979854955680902,0.9991938734381298,0.9991938734381298,0.9987910808147834,0.0005696347907604951,23
0.047546704610188804,0.0007304076642133095,0.004442056020100911,2.6158283821854425e-05,0.6,0.01,7,30,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 30, 'subsample': 0.8}",0.9979854955680902,0.9991938734381298,0.9991938734381298,0.9987910808147834,0.0005696347907604951,23
0.17192467053731283,0.04893943304090388,0.010926326115926107,0.0069855994934712225,0.6,0.01,7,50,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 50, 'subsample': 0.6}",0.9979854955680902,0.9991938734381298,0.9991938734381298,0.9987910808147834,0.0005696347907604951,23
0.09412026405334473,0.006978184389101602,0.006647586822509766,0.00132809983250378,0.6,0.01,7,50,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 50, 'subsample': 0.8}",0.9979854955680902,0.9991938734381298,0.9991938734381298,0.9987910808147834,0.0005696347907604951,23
0.09162441889444987,0.04450520693006729,0.006482919057210286,0.0022407399274103814,0.6,0.1,5,30,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 30, 'subsample': 0.6}",0.9979854955680902,0.9995969367190649,0.9995969367190649,0.9990597896687401,0.0007596406435581621,17
0.21515965461730957,0.19093129417188473,0.005234718322753906,0.000863466319116618,0.6,0.1,5,30,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 30, 'subsample': 0.8}",0.9983883964544722,1.0,0.9995969367190649,0.9993284443911791,0.0006847785990569661,11
