mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.023661454518636067,0.005272024145344335,0.00560450553894043,0.0004467988344939316,0.6,0.01,5,30,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 30, 'subsample': 0.6}",0.9979838709677419,0.9979838709677419,0.9979825151311366,0.9979834190222068,6.391475052023967e-07,31
0.0205689271291097,0.0017921591644935104,0.004853645960489909,0.00016972526534019694,0.6,0.01,5,30,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 30, 'subsample': 0.8}",0.9993279569892473,0.9993279569892473,1.0,0.9995519713261648,0.000316804113434859,5
0.02938540776570638,0.0025234602828741333,0.00538945198059082,0.00037428016439188194,0.6,0.01,5,50,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.6}",0.9979838709677419,0.9993279569892473,0.9979825151311366,0.9984314476960418,0.0006339280422760414,29
0.03420035044352213,0.006671922609257227,0.007002592086791992,0.0012914015056735549,0.6,0.01,5,50,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.8}",0.9993279569892473,0.9993279569892473,1.0,0.9995519713261648,0.000316804113434859,5
0.02501058578491211,0.007298710593131706,0.0056065718332926435,0.0006014597906676992,0.6,0.01,7,30,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 30, 'subsample': 0.6}",0.9979838709677419,0.9979838709677419,0.9979825151311366,0.9979834190222068,6.391475052023967e-07,31
0.04782859484354655,0.03661660503319103,0.00483393669128418,0.00010202439602236464,0.6,0.01,7,30,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 30, 'subsample': 0.8}",0.9993279569892473,0.9993279569892473,1.0,0.9995519713261648,0.000316804113434859,5
0.028386274973551433,0.0011264400319047586,0.004983663558959961,0.0001945069950574719,0.6,0.01,7,50,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 50, 'subsample': 0.6}",0.9979838709677419,0.9993279569892473,0.9979825151311366,0.9984314476960418,0.0006339280422760414,29
0.027715126673380535,0.0007038608117894086,0.00487367312113444,4.1779903521292995e-05,0.6,0.01,7,50,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 50, 'subsample': 0.8}",0.9993279569892473,0.9993279569892473,1.0,0.9995519713261648,0.000316804113434859,5
0.02133663495381673,0.002153135948667988,0.00497738520304362,0.00016039391241532626,0.6,0.1,5,30,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 30, 'subsample': 0.6}",0.9993279569892473,0.9993279569892473,1.0,0.9995519713261648,0.000316804113434859,5
0.02029259999593099,0.0004737765449282302,0.004765828450520833,0.00011833127184082097,0.6,0.1,5,30,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 30, 'subsample': 0.8}",0.9993279569892473,0.9993279569892473,1.0,0.9995519713261648,0.000316804113434859,5
0.029891331990559895,0.001675582822229854,0.0049372514088948565,0.00013779773453076292,0.6,0.1,5,50,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.6}",0.9993279569892473,0.9993279569892473,1.0,0.9995519713261648,0.000316804113434859,5
0.058971563975016274,0.04037405663882637,0.006640036900838216,0.00204949484984076,0.6,0.1,5,50,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.8}",0.9993279569892473,0.9993279569892473,1.0,0.9995519713261648,0.000316804113434859,5
0.031084378560384113,0.013710771154064752,0.0050114790598551435,0.00022374600977866064,0.6,0.1,7,30,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 30, 'subsample': 0.6}",0.9993279569892473,0.9993279569892473,1.0,0.9995519713261648,0.000316804113434859,5
0.03617032368977865,0.01762204501729335,0.005306641260782878,0.0002967951798360435,0.6,0.1,7,30,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 30, 'subsample': 0.8}",0.9993279569892473,0.9993279569892473,1.0,0.9995519713261648,0.000316804113434859,5
0.030521233876546223,0.004278649344320974,0.005254904429117839,0.0003607096520311271,0.6,0.1,7,50,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 50, 'subsample': 0.6}",0.9993279569892473,0.9993279569892473,1.0,0.9995519713261648,0.000316804113434859,5
0.03062295913696289,0.002430702198900621,0.005973418553670247,0.001520858197788817,0.6,0.1,7,50,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 50, 'subsample': 0.8}",0.9993279569892473,0.9993279569892473,1.0,0.9995519713261648,0.000316804113434859,5
0.02113787333170573,0.0016124480215577446,0.004812558492024739,0.0001766514173167438,1.0,0.01,5,30,0.6,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 30, 'subsample': 0.6}",0.9993279569892473,0.9993279569892473,1.0,0.9995519713261648,0.000316804113434859,5
0.022719860076904297,0.0025928996020267163,0.0048398176829020185,0.0001667660654294188,1.0,0.01,5,30,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 30, 'subsample': 0.8}",0.9993279569892473,0.9993279569892473,1.0,0.9995519713261648,0.000316804113434859,5
0.02873055140177409,0.0015650864133693809,0.004815022150675456,9.739398145682111e-05,1.0,0.01,5,50,0.6,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.6}",0.9993279569892473,0.9993279569892473,1.0,0.9995519713261648,0.000316804113434859,5
0.02995435396830241,0.002146294673210667,0.004877169926961263,0.00018640738306316214,1.0,0.01,5,50,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.8}",0.9993279569892473,0.9993279569892473,1.0,0.9995519713261648,0.000316804113434859,5
0.021287282307942707,0.0020115935770951762,0.004786094029744466,0.00015594790596487233,1.0,0.01,7,30,0.6,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 30, 'subsample': 0.6}",0.9993279569892473,0.9993279569892473,1.0,0.9995519713261648,0.000316804113434859,5
0.020850578943888348,0.0013778906047495008,0.004680951436360677,0.00011107548338301984,1.0,0.01,7,30,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 30, 'subsample': 0.8}",0.9993279569892473,0.9993279569892473,1.0,0.9995519713261648,0.000316804113434859,5
0.02997303009033203,0.002081962744850416,0.00489044189453125,0.00017618256513985303,1.0,0.01,7,50,0.6,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 50, 'subsample': 0.6}",0.9993279569892473,0.9993279569892473,1.0,0.9995519713261648,0.000316804113434859,5
0.032113234202067055,0.003176178094285418,0.008628050486246744,0.004717828844675033,1.0,0.01,7,50,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 50, 'subsample': 0.8}",0.9993279569892473,0.9993279569892473,1.0,0.9995519713261648,0.000316804113434859,5
0.021897395451863606,0.0027228704467928576,0.005092302958170573,0.0006141534974929008,1.0,0.1,5,30,0.6,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 30, 'subsample': 0.6}",0.9993279569892473,0.9993279569892473,1.0,0.9995519713261648,0.000316804113434859,5
0.022726058959960938,0.0018222998248330969,0.00509794553120931,0.0002797746506575504,1.0,0.1,5,30,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 30, 'subsample': 0.8}",0.9993279569892473,1.0,1.0,0.9997759856630823,0.000316804113434859,1
0.029639005661010742,0.0016428449904280849,0.004984617233276367,8.76928900925162e-05,1.0,0.1,5,50,0.6,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.6}",0.9993279569892473,0.9993279569892473,1.0,0.9995519713261648,0.000316804113434859,5
0.029830455780029297,0.002902825048969787,0.00516819953918457,0.0004286580847309743,1.0,0.1,5,50,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.8}",0.9993279569892473,1.0,1.0,0.9997759856630823,0.000316804113434859,1
0.022321780522664387,0.0012421274109509078,0.004808664321899414,0.00011924171006894808,1.0,0.1,7,30,0.6,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 30, 'subsample': 0.6}",0.9993279569892473,0.9993279569892473,1.0,0.9995519713261648,0.000316804113434859,5
0.021463950475056965,0.002218498200844547,0.004742940266927083,0.00016461271577263766,1.0,0.1,7,30,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 30, 'subsample': 0.8}",0.9993279569892473,1.0,1.0,0.9997759856630823,0.000316804113434859,1
0.027924140294392902,0.0008338246007259929,0.004867156346638997,0.0001840352928003037,1.0,0.1,7,50,0.6,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 50, 'subsample': 0.6}",0.9993279569892473,0.9993279569892473,1.0,0.9995519713261648,0.000316804113434859,5
0.03012736638387044,0.0014987942888329178,0.004884401957194011,0.00011160847668234203,1.0,0.1,7,50,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 50, 'subsample': 0.8}",0.9993279569892473,1.0,1.0,0.9997759856630823,0.000316804113434859,1
