mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.04828461011250814,0.007602691003236415,0.00443275769551595,0.0001427755526804945,0.6,0.01,5,30,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 30, 'subsample': 0.6}",0.9979854955680902,0.9991938734381298,0.9991938734381298,0.9987910808147834,0.0005696347907604951,23
0.03933874766031901,0.0025636758750293208,0.004392941792805989,0.00039960036557727864,0.6,0.01,5,30,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 30, 'subsample': 0.8}",0.9979854955680902,0.9991938734381298,0.9991938734381298,0.9987910808147834,0.0005696347907604951,23
0.06838949521382649,0.0019149422714790619,0.0046740372975667315,8.91922031426567e-05,0.6,0.01,5,50,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.6}",0.9979854955680902,0.9991938734381298,0.9991938734381298,0.9987910808147834,0.0005696347907604951,23
0.06298232078552246,0.0025080820062537844,0.007641792297363281,0.004334805427307755,0.6,0.01,5,50,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 50, 'subsample': 0.8}",0.9979854955680902,0.9991938734381298,0.9991938734381298,0.9987910808147834,0.0005696347907604951,23
0.04989918073018392,0.003583867510825431,0.004803975423177083,0.0003801689886300836,0.6,0.01,7,30,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 30, 'subsample': 0.6}",0.9979854955680902,0.9991938734381298,0.9991938734381298,0.9987910808147834,0.0005696347907604951,23
0.04553365707397461,0.0021808509690544966,0.004490216573079427,0.00013639270084716643,0.6,0.01,7,30,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 30, 'subsample': 0.8}",0.9979854955680902,0.9991938734381298,0.9991938734381298,0.9987910808147834,0.0005696347907604951,23
0.1744987964630127,0.0811551285160385,0.00494996706644694,0.0001246194752868481,0.6,0.01,7,50,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 50, 'subsample': 0.6}",0.9979854955680902,0.9991938734381298,0.9991938734381298,0.9987910808147834,0.0005696347907604951,23
0.081389586130778,0.0075965744754636685,0.0050211747487386065,0.00019819801473147072,0.6,0.01,7,50,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 50, 'subsample': 0.8}",0.9979854955680902,0.9991938734381298,0.9991938734381298,0.9987910808147834,0.0005696347907604951,23
0.06839283307393391,0.03549977274121635,0.004264513651529948,8.783696248297612e-05,0.6,0.1,5,30,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 30, 'subsample': 0.6}",0.9979854955680902,0.9995969367190649,0.9995969367190649,0.9990597896687401,0.0007596406435581621,17
0.04058265686035156,0.0025185688358446232,0.004156748453776042,0.0001641951594587613,0.6,0.1,5,30,0.8,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 30, 'subsample': 0.8}",0.9983883964544722,1.0,0.9995969367190649,0.9993284443911791,0.0006847785990569661,11
